date,secteur,region,canal_vente,representant,taille_client,revenu,marge_pct,rabais_pct,nb_reunions,duree_cycle_jours,score_nps,est_renouvellement,mois,trimestre,annee
2023-10-24,Services,Québec,Direct,REP13,PME,62533.22,47.5,2.3,2,39,8,0,10,4,2023
2023-10-26,Manufacturier,Québec,Revendeur,REP03,Gouvernement,264475.45,27.6,14.0,4,155,4,0,10,4,2023
2023-10-26,Services,Ontario,Revendeur,REP09,PME,24793.82,44.8,23.7,10,164,6,0,10,4,2023
2023-10-26,Manufacturier,Maritimes,Direct,REP21,Grande entreprise,111009.9,43.5,5.7,7,190,5,0,10,4,2023
2023-10-27,Services,Ontario,Direct,REP10,PME,39511.2,22.3,7.6,11,65,5,1,10,4,2023
2023-10-27,Services,Québec,Revendeur,REP04,PME,24769.89,37.7,20.1,7,240,8,0,10,4,2023
2023-10-27,Manufacturier,Québec,Direct,REP24,PME,202841.16,41.1,1.8,7,85,3,0,10,4,2023
2023-10-27,Services,Ontario,Direct,REP12,PME,21416.06,44.0,12.0,5,351,8,0,10,4,2023
2023-10-29,Services,Ontario,Revendeur,REP08,PME,15969.04,36.1,1.1,1,17,1,0,10,4,2023
2023-10-29,Manufacturier,Alberta,Direct,REP12,PME,25830.85,34.4,7.3,4,353,10,1,10,4,2023
2023-10-30,Manufacturier,Colombie-Britannique,Partenaire,REP17,Grande entreprise,185650.39,50.1,10.5,11,295,6,0,10,4,2023
2023-10-30,Services,Colombie-Britannique,Direct,REP19,PME,17396.0,29.3,16.1,6,265,3,0,10,4,2023
2023-10-30,Services,Ontario,Direct,REP03,Grande entreprise,138427.6,38.1,8.7,11,326,4,0,10,4,2023
2023-10-30,Services,Ontario,Direct,REP25,PME,104484.5,18.2,5.2,4,361,1,0,10,4,2023
2023-10-31,Manufacturier,Ontario,En ligne,REP11,PME,161250.38,52.9,20.3,2,40,9,0,10,4,2023
2023-10-31,Services,Ontario,En ligne,REP06,PME,36594.23,18.0,19.8,7,87,5,0,10,4,2023
2023-10-31,Services,Ontario,Direct,REP07,PME,6877.88,40.4,16.8,7,75,3,0,10,4,2023
2023-11-01,Services,Ontario,Direct,REP19,Gouvernement,27993.31,29.2,14.1,5,32,8,0,11,4,2023
2023-11-01,Services,Québec,Direct,REP13,Grande entreprise,37876.04,32.7,22.0,9,271,9,1,11,4,2023
2023-11-02,Services,Québec,Direct,REP22,PME,50736.56,33.9,14.5,3,53,2,1,11,4,2023
2023-11-02,Manufacturier,Québec,Partenaire,REP06,Startup,42260.96,15.5,13.1,1,111,10,0,11,4,2023
2023-11-02,Manufacturier,Alberta,Direct,REP16,PME,96275.51,37.3,0.5,8,207,3,1,11,4,2023
2023-11-02,Services,Ontario,Partenaire,REP05,PME,25070.8,32.4,3.1,2,197,6,0,11,4,2023
2023-11-02,Services,Ontario,Revendeur,REP01,Gouvernement,23394.86,29.6,10.4,3,221,7,0,11,4,2023
2023-11-03,Manufacturier,Maritimes,En ligne,REP20,Grande entreprise,1940739.74,52.8,6.8,4,276,7,0,11,4,2023
2023-11-03,Manufacturier,Maritimes,Direct,REP02,Startup,45808.2,39.6,12.5,10,129,1,1,11,4,2023
2023-11-04,Services,Ontario,Partenaire,REP09,Grande entreprise,532677.55,36.7,19.7,4,242,3,1,11,4,2023
2023-11-04,Manufacturier,Québec,Direct,REP22,Startup,98673.84,37.8,24.6,11,329,4,0,11,4,2023
2023-11-05,Manufacturier,Québec,Revendeur,REP12,PME,23435.71,48.3,17.5,6,256,3,0,11,4,2023
2023-11-05,Manufacturier,Québec,Direct,REP05,PME,242313.68,33.4,14.3,10,44,10,0,11,4,2023
2023-11-05,Manufacturier,Ontario,Revendeur,REP04,PME,85571.35,28.4,19.5,3,281,5,0,11,4,2023
2023-11-05,Services,Québec,Partenaire,REP09,Grande entreprise,47054.11,32.9,21.5,3,276,2,0,11,4,2023
2023-11-06,Services,Ontario,Revendeur,REP25,Gouvernement,7345.11,48.0,16.5,7,266,1,1,11,4,2023
2023-11-06,Manufacturier,Ontario,Revendeur,REP05,Startup,14910.16,53.7,5.6,4,189,7,1,11,4,2023
2023-11-07,Services,Maritimes,Direct,REP16,PME,29277.59,47.3,5.4,8,224,4,1,11,4,2023
2023-11-07,Services,Maritimes,En ligne,REP16,Grande entreprise,74489.67,18.1,23.9,6,358,8,1,11,4,2023
2023-11-07,Manufacturier,Ontario,En ligne,REP24,PME,147245.58,24.0,5.7,1,7,10,0,11,4,2023
2023-11-08,Manufacturier,Alberta,Revendeur,REP10,PME,30911.71,27.2,19.6,8,272,4,0,11,4,2023
2023-11-09,Manufacturier,Québec,Revendeur,REP08,Startup,25034.53,39.6,6.8,6,183,3,1,11,4,2023
2023-11-09,Manufacturier,Colombie-Britannique,Partenaire,REP02,PME,64679.83,25.8,3.1,8,187,7,0,11,4,2023
2023-11-09,Services,Alberta,Direct,REP16,Gouvernement,95941.31,43.5,18.6,7,98,1,0,11,4,2023
2023-11-09,Manufacturier,Québec,En ligne,REP01,Gouvernement,117116.16,52.7,22.6,9,113,1,1,11,4,2023
2023-11-09,Services,Alberta,En ligne,REP18,PME,7981.33,19.2,4.6,8,277,3,1,11,4,2023
2023-11-10,Manufacturier,Québec,Direct,REP23,PME,208210.99,41.1,24.0,9,79,8,0,11,4,2023
2023-11-10,Services,Québec,Direct,REP23,PME,36344.95,46.2,10.4,7,148,6,0,11,4,2023
2023-11-10,Services,Ontario,En ligne,REP12,PME,3659.69,32.4,19.9,10,268,9,0,11,4,2023
2023-11-10,Services,Québec,Direct,REP11,Grande entreprise,120033.75,46.1,1.2,9,106,4,0,11,4,2023
2023-11-10,Services,Ontario,Partenaire,REP12,PME,30007.41,20.1,18.1,3,330,9,0,11,4,2023
2023-11-10,Services,Alberta,Direct,REP25,PME,63028.32,25.6,19.3,6,175,1,1,11,4,2023
2023-11-11,Services,Québec,En ligne,REP12,Grande entreprise,46935.69,16.9,22.2,10,242,4,1,11,4,2023
2023-11-12,Services,Québec,En ligne,REP07,PME,13342.26,33.1,11.8,9,99,4,1,11,4,2023
2023-11-12,Services,Ontario,Revendeur,REP08,PME,26599.22,46.5,3.5,11,259,2,0,11,4,2023
2023-11-12,Manufacturier,Québec,En ligne,REP17,PME,190665.19,27.6,16.0,11,155,4,0,11,4,2023
2023-11-12,Services,Ontario,En ligne,REP13,Grande entreprise,35843.62,27.8,2.4,4,74,6,1,11,4,2023
2023-11-12,Services,Québec,Revendeur,REP20,PME,15770.17,44.0,12.4,9,321,5,0,11,4,2023
2023-11-12,Manufacturier,Colombie-Britannique,Direct,REP22,Gouvernement,148172.63,21.3,18.3,6,239,2,1,11,4,2023
2023-11-13,Manufacturier,Ontario,Direct,REP07,Grande entreprise,376834.52,17.5,4.9,9,43,9,0,11,4,2023
2023-11-13,Services,Québec,Revendeur,REP06,PME,8700.26,45.7,5.4,2,302,10,0,11,4,2023
2023-11-13,Manufacturier,Colombie-Britannique,Direct,REP19,PME,255755.29,36.1,20.5,11,91,6,1,11,4,2023
2023-11-13,Services,Maritimes,Direct,REP10,Startup,168599.09,51.4,16.1,10,149,3,0,11,4,2023
2023-11-14,Services,Alberta,Partenaire,REP09,Grande entreprise,109539.08,36.1,7.2,10,193,9,1,11,4,2023
2023-11-14,Services,Ontario,Direct,REP08,PME,30233.38,19.2,22.7,7,352,8,0,11,4,2023
2023-11-14,Manufacturier,Québec,Revendeur,REP03,Gouvernement,63684.02,34.2,24.5,11,20,3,0,11,4,2023
2023-11-15,Services,Québec,Direct,REP03,PME,21262.94,16.3,4.2,4,284,3,0,11,4,2023
2023-11-15,Services,Maritimes,Partenaire,REP13,Grande entreprise,80432.67,49.5,0.4,11,230,9,0,11,4,2023
2023-11-15,Services,Québec,Partenaire,REP17,PME,66817.7,15.9,9.7,5,174,3,1,11,4,2023
2023-11-15,Manufacturier,Colombie-Britannique,Partenaire,REP19,PME,166512.96,54.2,23.9,2,15,6,1,11,4,2023
2023-11-15,Services,Ontario,Partenaire,REP03,PME,27614.23,52.6,18.7,10,297,9,1,11,4,2023
2023-11-17,Services,Colombie-Britannique,Direct,REP10,Startup,24354.66,15.2,15.8,7,326,9,0,11,4,2023
2023-11-18,Manufacturier,Québec,Revendeur,REP22,Grande entreprise,60742.48,51.5,3.9,10,212,4,0,11,4,2023
2023-11-19,Manufacturier,Colombie-Britannique,Direct,REP04,PME,77962.54,53.2,16.9,10,111,5,1,11,4,2023
2023-11-19,Services,Alberta,En ligne,REP20,Gouvernement,52504.36,25.4,15.8,4,168,6,0,11,4,2023
2023-11-19,Services,Maritimes,Revendeur,REP03,PME,31160.31,33.2,16.9,6,96,1,1,11,4,2023
2023-11-19,Manufacturier,Colombie-Britannique,Direct,REP11,PME,83645.84,46.4,12.8,8,91,9,0,11,4,2023
2023-11-19,Manufacturier,Alberta,Direct,REP05,Grande entreprise,224534.06,35.4,3.9,8,322,7,0,11,4,2023
2023-11-19,Services,Québec,Direct,REP02,PME,18286.33,25.9,16.6,10,52,6,0,11,4,2023
2023-11-20,Manufacturier,Maritimes,Revendeur,REP10,PME,66544.54,48.7,3.4,10,20,1,0,11,4,2023
2023-11-20,Manufacturier,Ontario,Direct,REP15,PME,56405.74,25.7,24.4,2,10,2,0,11,4,2023
2023-11-20,Services,Alberta,Revendeur,REP16,Grande entreprise,679103.44,16.9,8.6,4,345,7,0,11,4,2023
2023-11-20,Manufacturier,Ontario,Revendeur,REP24,Grande entreprise,136050.84,41.9,19.9,7,28,10,1,11,4,2023
2023-11-20,Services,Québec,Partenaire,REP06,Gouvernement,57948.34,51.5,10.4,11,231,9,0,11,4,2023
2023-11-20,Manufacturier,Québec,Direct,REP09,Grande entreprise,109697.2,22.1,18.8,1,128,4,0,11,4,2023
2023-11-21,Manufacturier,Ontario,Direct,REP16,PME,156281.73,45.0,4.7,2,280,4,1,11,4,2023
2023-11-22,Manufacturier,Colombie-Britannique,En ligne,REP15,PME,12971.78,49.7,21.6,2,197,3,0,11,4,2023
2023-11-22,Services,Ontario,Revendeur,REP18,PME,26404.67,20.0,9.3,2,271,7,0,11,4,2023
2023-11-22,Services,Ontario,Direct,REP25,PME,147245.45,15.5,17.4,7,135,3,0,11,4,2023
2023-11-23,Services,Alberta,Direct,REP25,Gouvernement,36665.73,19.2,20.7,3,189,4,0,11,4,2023
2023-11-23,Services,Québec,Partenaire,REP11,PME,25830.85,38.5,3.6,2,259,9,0,11,4,2023
2023-11-23,Services,Alberta,Partenaire,REP25,PME,105576.09,54.3,9.5,3,352,1,0,11,4,2023
2023-11-24,Services,Alberta,Revendeur,REP23,PME,10594.26,46.5,2.6,2,175,9,0,11,4,2023
2023-11-24,Manufacturier,Ontario,Direct,REP02,Startup,36262.39,19.6,16.3,2,159,2,0,11,4,2023
2023-11-24,Services,Ontario,Partenaire,REP03,Grande entreprise,48972.04,25.6,17.1,2,164,5,0,11,4,2023
2023-11-24,Manufacturier,Ontario,Direct,REP06,Grande entreprise,588510.61,40.0,20.4,3,103,4,0,11,4,2023
2023-11-24,Manufacturier,Québec,Direct,REP02,Startup,69036.5,19.1,4.8,5,193,2,0,11,4,2023
2023-11-25,Manufacturier,Maritimes,Direct,REP09,Startup,125985.49,49.8,2.1,9,212,5,0,11,4,2023
2023-11-26,Services,Québec,Revendeur,REP05,Startup,23708.3,43.6,19.3,4,144,1,0,11,4,2023
2023-11-27,Manufacturier,Québec,Direct,REP15,Grande entreprise,755944.52,46.2,4.7,7,14,10,0,11,4,2023
2023-11-27,Manufacturier,Québec,Direct,REP24,Startup,21210.87,35.2,13.4,8,227,9,0,11,4,2023
2023-11-28,Manufacturier,Québec,Revendeur,REP21,Grande entreprise,474054.38,41.1,8.3,2,333,2,1,11,4,2023
2023-11-28,Services,Maritimes,En ligne,REP14,PME,9219.37,39.9,0.2,1,123,1,0,11,4,2023
2023-11-29,Manufacturier,Ontario,Direct,REP15,PME,492350.59,43.3,16.0,5,82,7,0,11,4,2023
2023-11-29,Manufacturier,Colombie-Britannique,Partenaire,REP13,Grande entreprise,155927.19,44.7,24.0,2,174,10,1,11,4,2023
2023-11-29,Services,Québec,Direct,REP02,PME,206006.12,33.9,21.9,10,322,10,0,11,4,2023
2023-11-29,Services,Ontario,Revendeur,REP12,Startup,33017.87,26.6,5.6,7,288,9,1,11,4,2023
2023-11-29,Services,Ontario,En ligne,REP02,Gouvernement,233933.51,51.9,1.2,7,91,7,0,11,4,2023
2023-11-30,Manufacturier,Maritimes,Revendeur,REP09,Gouvernement,182734.36,33.7,12.3,8,163,2,0,11,4,2023
2023-12-01,Services,Ontario,Direct,REP13,PME,27238.82,50.3,23.9,4,145,8,0,12,4,2023
2023-12-02,Services,Maritimes,Direct,REP09,Startup,47497.82,15.2,23.8,8,268,1,1,12,4,2023
2023-12-02,Manufacturier,Alberta,Direct,REP21,PME,41789.44,15.3,22.7,4,361,6,0,12,4,2023
2023-12-03,Services,Maritimes,Revendeur,REP13,Gouvernement,81687.13,43.6,18.7,9,162,3,0,12,4,2023
2023-12-03,Services,Québec,En ligne,REP13,PME,21398.23,28.0,17.7,11,80,10,0,12,4,2023
2023-12-03,Manufacturier,Québec,Direct,REP24,PME,38348.59,32.2,12.0,6,121,1,0,12,4,2023
2023-12-03,Services,Alberta,Revendeur,REP03,PME,37290.0,27.8,16.7,8,80,6,0,12,4,2023
2023-12-03,Services,Ontario,Revendeur,REP01,PME,12605.79,49.4,8.1,9,196,9,0,12,4,2023
2023-12-04,Services,Québec,Direct,REP08,Startup,18163.12,51.6,21.1,11,301,4,1,12,4,2023
2023-12-04,Services,Québec,Partenaire,REP23,PME,113634.18,16.9,0.5,11,102,4,1,12,4,2023
2023-12-05,Services,Québec,Partenaire,REP07,PME,16280.19,49.2,0.7,8,191,4,0,12,4,2023
2023-12-05,Services,Alberta,Revendeur,REP18,PME,9077.35,36.8,2.9,9,275,4,0,12,4,2023
2023-12-05,Manufacturier,Québec,Partenaire,REP18,PME,87591.17,20.7,3.2,6,135,7,0,12,4,2023
2023-12-06,Services,Québec,Revendeur,REP05,PME,28207.26,24.2,7.2,6,170,10,1,12,4,2023
2023-12-06,Manufacturier,Québec,En ligne,REP23,Startup,26844.32,38.2,6.3,4,44,5,0,12,4,2023
2023-12-06,Manufacturier,Québec,Partenaire,REP15,PME,325080.96,43.9,0.5,2,269,6,0,12,4,2023
2023-12-07,Services,Colombie-Britannique,Direct,REP12,Grande entreprise,26049.43,39.7,9.5,10,197,4,0,12,4,2023
2023-12-07,Manufacturier,Alberta,Partenaire,REP17,Startup,101266.64,28.0,14.9,6,350,8,1,12,4,2023
2023-12-07,Services,Québec,Direct,REP14,PME,93100.4,52.1,18.8,5,112,3,0,12,4,2023
2023-12-08,Services,Québec,Direct,REP10,Startup,20747.6,28.5,8.5,4,176,2,0,12,4,2023
2023-12-08,Services,Maritimes,Revendeur,REP25,PME,65616.12,27.8,19.1,11,362,6,1,12,4,2023
2023-12-08,Services,Alberta,Direct,REP07,Gouvernement,10065.45,27.7,5.1,1,290,4,0,12,4,2023
2023-12-08,Manufacturier,Colombie-Britannique,Revendeur,REP05,Grande entreprise,521555.75,17.1,0.6,11,13,5,0,12,4,2023
2023-12-09,Manufacturier,Québec,En ligne,REP02,Grande entreprise,212574.29,38.3,23.1,3,317,1,0,12,4,2023
2023-12-09,Manufacturier,Québec,Revendeur,REP18,PME,105386.52,21.5,5.4,4,68,2,0,12,4,2023
2023-12-10,Services,Ontario,Revendeur,REP23,PME,2942.59,41.2,13.8,7,30,5,0,12,4,2023
2023-12-11,Services,Ontario,En ligne,REP20,Startup,22199.58,18.4,23.9,10,257,6,0,12,4,2023
2023-12-11,Services,Ontario,Direct,REP10,Gouvernement,92506.91,40.0,0.6,2,184,8,0,12,4,2023
2023-12-11,Services,Ontario,Revendeur,REP08,PME,17705.01,38.2,24.6,2,264,9,0,12,4,2023
2023-12-11,Services,Ontario,Partenaire,REP09,Startup,16355.0,46.5,13.3,2,124,5,1,12,4,2023
2023-12-12,Services,Ontario,Revendeur,REP19,PME,13015.9,17.0,6.8,9,208,2,0,12,4,2023
2023-12-13,Services,Alberta,Direct,REP20,Startup,15610.57,47.0,1.1,2,354,10,1,12,4,2023
2023-12-14,Services,Québec,Direct,REP24,PME,6180.67,28.7,0.1,6,205,7,0,12,4,2023
2023-12-14,Manufacturier,Ontario,Direct,REP18,PME,365275.64,22.4,7.3,6,160,7,1,12,4,2023
2023-12-14,Manufacturier,Ontario,Revendeur,REP19,PME,76254.13,39.0,3.5,7,89,6,1,12,4,2023
2023-12-15,Services,Colombie-Britannique,Revendeur,REP11,Grande entreprise,104689.87,52.2,4.2,2,146,2,0,12,4,2023
2023-12-16,Services,Québec,Partenaire,REP03,PME,12378.86,39.0,4.1,8,50,4,0,12,4,2023
2023-12-17,Manufacturier,Québec,Direct,REP05,Grande entreprise,3658197.48,30.8,14.8,7,31,9,0,12,4,2023
2023-12-17,Services,Maritimes,Direct,REP16,Grande entreprise,70975.92,49.6,1.0,10,52,8,0,12,4,2023
2023-12-17,Services,Québec,Direct,REP22,PME,27272.76,27.6,24.5,7,238,10,0,12,4,2023
2023-12-18,Manufacturier,Ontario,Revendeur,REP25,Startup,56164.64,47.0,17.0,10,8,10,0,12,4,2023
2023-12-20,Services,Québec,Revendeur,REP12,Startup,42435.55,33.2,21.3,5,246,7,0,12,4,2023
2023-12-20,Services,Colombie-Britannique,Revendeur,REP21,Startup,2527.88,22.7,16.9,5,204,2,0,12,4,2023
2023-12-20,Manufacturier,Québec,Direct,REP01,PME,85694.85,41.9,7.5,9,121,10,0,12,4,2023
2023-12-20,Manufacturier,Colombie-Britannique,En ligne,REP18,Gouvernement,600891.05,17.4,5.9,3,330,1,0,12,4,2023
2023-12-21,Services,Québec,Partenaire,REP20,PME,56953.57,42.5,15.8,9,236,8,1,12,4,2023
2023-12-21,Services,Ontario,Direct,REP15,Startup,43512.5,37.3,14.8,7,229,6,1,12,4,2023
2023-12-22,Manufacturier,Québec,Direct,REP16,PME,279907.64,35.8,22.3,10,247,7,1,12,4,2023
2023-12-22,Services,Ontario,En ligne,REP18,Startup,9932.46,53.8,20.4,8,229,9,0,12,4,2023
2023-12-23,Manufacturier,Colombie-Britannique,Revendeur,REP16,PME,172988.86,25.8,24.9,8,74,1,0,12,4,2023
2023-12-23,Manufacturier,Québec,Revendeur,REP15,Startup,47086.96,22.2,9.8,4,162,2,1,12,4,2023
2023-12-23,Services,Maritimes,Revendeur,REP05,PME,16313.07,40.7,13.9,1,69,10,0,12,4,2023
2023-12-23,Manufacturier,Québec,En ligne,REP18,Grande entreprise,1112520.74,38.7,9.9,1,111,7,0,12,4,2023
2023-12-24,Services,Québec,En ligne,REP16,Gouvernement,29754.08,32.1,19.1,7,342,4,0,12,4,2023
2023-12-24,Services,Québec,Direct,REP22,PME,73656.58,43.6,7.2,1,208,1,0,12,4,2023
2023-12-25,Manufacturier,Ontario,Direct,REP23,PME,18983.4,40.9,19.3,2,85,5,0,12,4,2023
2023-12-25,Manufacturier,Ontario,Direct,REP03,PME,10522.8,22.9,11.3,7,247,8,0,12,4,2023
2023-12-25,Services,Colombie-Britannique,Revendeur,REP19,Grande entreprise,138869.22,25.8,9.5,5,171,4,0,12,4,2023
2023-12-25,Manufacturier,Maritimes,Partenaire,REP21,Grande entreprise,377232.22,26.3,21.0,10,47,3,1,12,4,2023
2023-12-25,Manufacturier,Québec,Direct,REP15,PME,86198.47,33.4,22.4,3,152,8,0,12,4,2023
2023-12-26,Manufacturier,Ontario,Direct,REP11,PME,303796.14,38.1,8.0,8,67,2,1,12,4,2023
2023-12-26,Manufacturier,Québec,Direct,REP20,PME,143087.82,28.4,13.0,11,117,10,0,12,4,2023
2023-12-26,Manufacturier,Ontario,En ligne,REP24,Gouvernement,252808.28,47.8,17.8,3,222,2,0,12,4,2023
2023-12-26,Manufacturier,Québec,Revendeur,REP19,Grande entreprise,565806.1,42.7,24.8,4,310,8,0,12,4,2023
2023-12-27,Services,Ontario,Direct,REP15,Grande entreprise,109308.68,47.1,2.8,7,213,6,0,12,4,2023
2023-12-27,Manufacturier,Ontario,Direct,REP06,Startup,37786.94,48.7,18.4,6,219,4,0,12,4,2023
2023-12-27,Manufacturier,Alberta,Partenaire,REP04,Gouvernement,724179.05,33.5,4.9,6,84,6,0,12,4,2023
2023-12-29,Manufacturier,Colombie-Britannique,Revendeur,REP04,Grande entreprise,57591.43,28.5,18.0,11,20,8,0,12,4,2023
2023-12-29,Services,Alberta,Direct,REP22,PME,24972.79,47.3,20.9,7,156,6,0,12,4,2023
2023-12-30,Services,Alberta,Direct,REP01,Grande entreprise,335822.28,29.8,18.0,4,89,9,0,12,4,2023
2024-01-01,Services,Québec,En ligne,REP22,Grande entreprise,13501.17,27.0,1.6,6,26,3,1,1,1,2024
2024-01-01,Manufacturier,Ontario,Revendeur,REP07,Grande entreprise,222558.0,40.7,8.2,6,212,3,0,1,1,2024
2024-01-01,Manufacturier,Alberta,Partenaire,REP09,Grande entreprise,192223.81,27.4,1.0,2,340,1,0,1,1,2024
2024-01-02,Manufacturier,Ontario,En ligne,REP05,Startup,49298.39,38.8,18.8,5,49,10,1,1,1,2024
2024-01-03,Manufacturier,Alberta,Direct,REP04,PME,54681.34,20.7,9.1,8,178,8,0,1,1,2024
2024-01-03,Services,Ontario,Revendeur,REP02,PME,29763.72,28.0,8.2,3,217,10,0,1,1,2024
2024-01-03,Services,Ontario,En ligne,REP04,PME,28136.51,54.2,21.5,7,119,1,0,1,1,2024
2024-01-03,Services,Ontario,En ligne,REP09,PME,28832.6,30.5,11.3,10,261,3,1,1,1,2024
2024-01-03,Services,Québec,Direct,REP24,PME,27074.73,47.6,8.9,8,352,2,1,1,1,2024
2024-01-04,Manufacturier,Ontario,Direct,REP21,PME,175426.35,22.8,2.4,3,154,5,0,1,1,2024
2024-01-04,Manufacturier,Alberta,Revendeur,REP09,PME,15185.12,27.4,9.6,7,120,8,0,1,1,2024
2024-01-04,Manufacturier,Ontario,Revendeur,REP11,Grande entreprise,73791.84,34.7,24.1,4,18,3,1,1,1,2024
2024-01-05,Services,Québec,Revendeur,REP06,PME,67057.04,36.2,22.4,8,80,2,0,1,1,2024
2024-01-05,Services,Colombie-Britannique,Partenaire,REP16,Startup,34640.17,49.2,5.4,5,327,5,0,1,1,2024
2024-01-05,Manufacturier,Colombie-Britannique,Direct,REP11,PME,75382.85,17.3,9.6,6,204,1,1,1,1,2024
2024-01-06,Services,Québec,Partenaire,REP13,Grande entreprise,181310.21,17.7,20.8,9,164,7,0,1,1,2024
2024-01-07,Manufacturier,Ontario,Direct,REP04,Grande entreprise,1523654.1,22.1,2.4,7,60,1,1,1,1,2024
2024-01-07,Services,Québec,Revendeur,REP14,Grande entreprise,38192.17,29.7,18.6,4,256,9,0,1,1,2024
2024-01-08,Manufacturier,Colombie-Britannique,Revendeur,REP13,Startup,11128.91,25.0,6.9,2,142,9,0,1,1,2024
2024-01-08,Manufacturier,Ontario,Direct,REP16,Grande entreprise,230255.1,51.8,25.0,4,130,9,1,1,1,2024
2024-01-08,Manufacturier,Ontario,En ligne,REP08,Grande entreprise,88731.82,48.8,18.6,11,269,1,0,1,1,2024
2024-01-09,Services,Ontario,Revendeur,REP17,PME,28725.15,30.9,17.0,3,138,1,0,1,1,2024
2024-01-10,Manufacturier,Maritimes,Revendeur,REP22,Grande entreprise,627795.42,54.0,13.5,8,91,7,0,1,1,2024
2024-01-11,Services,Colombie-Britannique,Partenaire,REP24,PME,5646.39,41.7,18.3,3,185,5,0,1,1,2024
2024-01-12,Manufacturier,Québec,Partenaire,REP19,Gouvernement,55044.9,25.7,9.7,5,286,10,1,1,1,2024
2024-01-12,Manufacturier,Ontario,Direct,REP04,Grande entreprise,725386.27,37.7,16.0,10,188,5,1,1,1,2024
2024-01-13,Manufacturier,Maritimes,Direct,REP22,Gouvernement,282767.73,31.4,23.4,5,217,7,0,1,1,2024
2024-01-13,Services,Colombie-Britannique,En ligne,REP09,PME,37933.12,43.4,13.3,1,287,5,1,1,1,2024
2024-01-14,Services,Alberta,Partenaire,REP12,Gouvernement,12642.38,22.5,2.3,5,297,1,0,1,1,2024
2024-01-15,Services,Québec,Direct,REP10,PME,8507.95,50.9,23.4,5,240,7,0,1,1,2024
2024-01-16,Manufacturier,Colombie-Britannique,En ligne,REP12,PME,59048.45,15.7,8.2,2,199,6,0,1,1,2024
2024-01-16,Services,Ontario,Revendeur,REP08,Gouvernement,29521.97,37.1,21.2,1,176,3,0,1,1,2024
2024-01-16,Manufacturier,Maritimes,Partenaire,REP05,Grande entreprise,97325.98,46.4,19.0,8,90,8,0,1,1,2024
2024-01-17,Services,Ontario,Partenaire,REP18,Grande entreprise,105025.43,53.9,24.1,11,118,2,0,1,1,2024
2024-01-17,Services,Alberta,En ligne,REP02,Grande entreprise,25741.24,32.1,20.6,9,339,2,0,1,1,2024
2024-01-17,Services,Colombie-Britannique,Revendeur,REP02,Startup,8371.68,52.9,14.8,7,346,3,0,1,1,2024
2024-01-17,Manufacturier,Québec,Revendeur,REP24,Grande entreprise,129987.55,49.9,9.2,6,307,4,0,1,1,2024
2024-01-18,Manufacturier,Québec,En ligne,REP04,Grande entreprise,91602.02,28.7,13.1,2,63,10,0,1,1,2024
2024-01-18,Services,Ontario,Revendeur,REP19,Grande entreprise,23287.92,50.3,17.8,7,220,1,1,1,1,2024
2024-01-19,Manufacturier,Colombie-Britannique,Revendeur,REP18,Grande entreprise,97925.22,24.1,14.9,9,62,10,0,1,1,2024
2024-01-19,Manufacturier,Ontario,Direct,REP20,PME,322254.08,49.0,23.2,3,25,8,0,1,1,2024
2024-01-19,Manufacturier,Ontario,Revendeur,REP19,PME,37743.45,36.4,0.0,1,148,3,1,1,1,2024
2024-01-20,Services,Maritimes,Direct,REP17,Grande entreprise,133749.09,27.7,22.0,7,318,7,0,1,1,2024
2024-01-21,Services,Québec,Revendeur,REP24,Gouvernement,4939.21,27.9,7.0,1,251,2,0,1,1,2024
2024-01-21,Manufacturier,Colombie-Britannique,Direct,REP24,Grande entreprise,178383.05,46.0,19.0,8,12,2,1,1,1,2024
2024-01-22,Manufacturier,Ontario,Direct,REP21,Grande entreprise,423012.4,46.8,16.4,10,338,9,0,1,1,2024
2024-01-22,Manufacturier,Ontario,Partenaire,REP19,Startup,33163.45,33.3,7.4,10,172,4,0,1,1,2024
2024-01-22,Services,Québec,En ligne,REP19,Grande entreprise,22161.76,51.8,12.0,11,73,10,1,1,1,2024
2024-01-24,Services,Ontario,En ligne,REP23,Grande entreprise,56840.63,16.9,23.4,11,245,4,1,1,1,2024
2024-01-24,Services,Québec,Direct,REP08,PME,35932.6,26.5,9.3,1,249,10,1,1,1,2024
2024-01-24,Manufacturier,Colombie-Britannique,Direct,REP06,Grande entreprise,35189.78,19.8,3.6,1,344,10,0,1,1,2024
2024-01-25,Services,Ontario,Revendeur,REP13,Grande entreprise,32591.99,39.9,7.8,9,302,3,0,1,1,2024
2024-01-25,Manufacturier,Ontario,En ligne,REP06,Grande entreprise,76609.71,50.2,20.1,10,128,1,0,1,1,2024
2024-01-25,Manufacturier,Québec,Revendeur,REP11,Grande entreprise,342612.78,39.7,17.1,2,180,8,0,1,1,2024
2024-01-25,Manufacturier,Ontario,En ligne,REP16,PME,61779.47,53.7,14.5,4,23,7,0,1,1,2024
2024-01-25,Services,Québec,Partenaire,REP07,PME,18273.88,51.1,20.1,10,284,7,1,1,1,2024
2024-01-26,Services,Maritimes,En ligne,REP18,Gouvernement,31617.75,42.9,9.8,6,103,2,0,1,1,2024
2024-01-26,Services,Québec,En ligne,REP22,Gouvernement,45858.18,42.6,11.4,7,63,9,0,1,1,2024
2024-01-26,Services,Québec,Revendeur,REP12,PME,9036.58,45.2,13.0,11,336,4,0,1,1,2024
