date,ligne_production,produit,quart,operateur,unites_produites,unites_defectueuses,taux_defaut_pct,temps_arret_minutes,heures_travaillees,cout_materiaux,cout_main_oeuvre,cout_energie,cout_rebuts,cout_total_production,cout_par_unite_bonne,maintenance_effectuee,age_machine_annees,energie_kwh
2024-08-31,Ligne C,Produit X1,Soir,OP019,1021,51,5.05,170.4,10.54,23310.48,458.15,88.71,698.63,24555.97,25.29,0,4.2,739.3
2024-08-31,Ligne B,Produit X1,Jour,OP012,702,18,2.7,100.9,4.74,14069.94,187.18,70.58,216.46,14544.15,21.23,0,12.3,588.1
2024-08-31,Ligne A,Produit Y2,Jour,OP017,262,11,4.31,8.0,1.79,3717.96,54.63,21.04,93.66,3887.29,15.43,0,13.8,175.3
2024-09-01,Ligne A,Produit Y1,Jour,OP011,1178,18,1.6,51.1,8.28,23674.66,312.96,192.5,217.05,24397.17,21.01,0,9.6,1604.2
2024-09-01,Ligne A,Produit Z1,Soir,OP015,641,27,4.31,166.3,5.64,9236.56,224.58,113.09,233.44,9807.66,15.95,1,6.5,942.4
2024-09-01,Ligne B,Produit X2,Jour,OP011,1347,39,2.91,20.9,15.34,14140.39,656.53,209.0,245.65,15251.57,11.65,0,12.8,1741.7
2024-09-01,Ligne B,Produit X1,Jour,OP009,556,17,3.06,10.9,6.82,7080.22,257.53,77.33,129.89,7544.96,13.97,0,8.0,644.4
2024-09-01,Ligne A,Produit X2,Soir,OP009,744,36,4.96,1.8,8.49,9014.07,316.15,176.72,261.7,9768.64,13.78,1,4.4,1472.7
2024-09-02,Ligne C,Produit X2,Nuit,OP001,1478,181,12.26,91.7,15.35,24579.17,469.36,255.32,1806.02,27109.87,20.89,1,13.8,2127.7
2024-09-02,Ligne B,Produit Y1,Jour,OP013,545,7,1.29,12.9,4.1,7700.82,177.65,37.75,59.35,7975.57,14.8,1,2.6,314.6
2024-09-02,Ligne C,Produit Y1,Nuit,OP001,1002,80,7.99,74.4,9.7,21327.39,435.33,107.91,1021.67,22892.31,24.8,1,1.2,899.3
2024-09-03,Ligne B,Produit Y2,Soir,OP015,522,10,2.06,7.7,3.86,12971.48,164.1,121.52,149.1,13406.2,26.13,1,14.0,1012.6
2024-09-03,Ligne A,Produit X2,Soir,OP012,1335,51,3.89,36.7,11.18,31670.21,448.18,191.63,725.92,33035.93,25.71,0,4.7,1596.9
2024-09-03,Ligne B,Produit X1,Soir,OP009,1403,11,0.85,98.3,9.93,25410.01,422.01,316.6,119.53,26268.15,18.86,1,14.0,2638.3
2024-09-04,Ligne C,Produit X2,Soir,OP020,681,42,6.2,189.5,5.04,9636.55,160.14,129.05,356.59,10282.35,16.07,0,7.8,1075.5
2024-09-05,Ligne D,Produit X2,Soir,OP014,1168,17,1.53,20.8,10.58,16714.39,327.15,78.35,145.96,17265.86,14.99,1,7.8,653.0
2024-09-05,Ligne A,Produit Y1,Nuit,OP018,797,9,1.17,76.1,5.46,10769.37,196.18,130.44,72.97,11168.95,14.16,0,2.4,1087.0
2024-09-06,Ligne A,Produit X2,Nuit,OP010,337,19,5.77,7.5,3.84,4648.54,115.22,59.21,157.25,4980.21,15.61,0,1.9,493.4
2024-09-06,Ligne C,Produit Y1,Nuit,OP019,1431,98,6.85,82.2,10.73,32529.98,351.64,319.07,1336.66,34537.36,25.89,0,4.3,2659.0
2024-09-06,Ligne B,Produit X2,Jour,OP013,1188,19,1.63,66.2,8.38,27590.96,259.86,183.72,264.76,28299.31,24.19,1,13.9,1531.0
2024-09-06,Ligne C,Produit X1,Soir,OP012,708,54,7.66,426.3,7.9,9902.34,234.34,94.43,453.16,10684.27,16.31,0,3.4,786.9
2024-09-06,Ligne C,Produit X2,Soir,OP014,436,25,5.75,15.5,5.03,4245.59,199.53,62.73,146.06,4653.91,11.3,0,8.1,522.7
2024-09-06,Ligne B,Produit Z1,Nuit,OP013,372,18,4.97,31.5,3.06,8733.82,135.81,89.09,253.56,9212.29,25.95,0,11.6,742.4
2024-09-07,Ligne A,Produit X1,Jour,OP017,1077,32,2.99,9.0,11.72,24086.01,333.86,184.88,429.39,25034.13,23.93,0,14.8,1540.7
2024-09-07,Ligne B,Produit Y2,Soir,OP018,969,33,3.45,20.5,9.1,10191.83,294.81,77.96,208.25,10772.86,11.5,1,2.0,649.7
2024-09-07,Ligne A,Produit X2,Jour,OP018,1461,50,3.48,73.3,13.17,34988.04,433.53,249.25,718.44,36389.26,25.77,0,5.6,2077.1
2024-09-07,Ligne A,Produit Z1,Soir,OP007,1436,75,5.27,96.8,12.07,31715.93,494.43,132.38,993.88,33336.63,24.48,1,10.4,1103.2
2024-09-07,Ligne C,Produit Z1,Soir,OP013,957,32,3.45,501.7,6.67,11169.86,294.36,81.03,224.1,11769.35,12.71,0,11.2,675.3
2024-09-08,Ligne A,Produit Y2,Nuit,OP013,907,56,6.27,192.6,8.01,18900.23,351.72,104.15,700.16,20056.26,23.54,1,2.3,867.9
2024-09-09,Ligne C,Produit X1,Jour,OP020,1051,82,7.89,17.9,8.76,23173.56,390.6,80.81,1084.81,24729.78,25.49,0,7.4,673.4
2024-09-09,Ligne A,Produit Z1,Jour,OP003,497,13,2.78,18.2,3.37,8922.76,100.98,53.01,140.04,9216.78,19.0,1,4.4,441.8
2024-09-10,Ligne C,Produit X1,Nuit,OP014,340,26,7.74,139.2,2.67,6341.89,117.99,44.84,290.98,6795.7,21.57,0,10.9,373.7
2024-09-10,Ligne C,Produit Y2,Soir,OP003,1156,85,7.41,35.8,10.14,23042.69,333.53,93.85,1016.59,24486.66,22.84,1,9.6,782.1
2024-09-10,Ligne D,Produit Y2,Jour,OP014,507,9,1.78,15.3,5.97,11286.01,192.01,82.06,120.21,11680.29,23.41,0,4.8,683.9
2024-09-10,Ligne A,Produit X2,Soir,OP010,1361,52,3.86,116.8,12.71,23928.4,506.59,121.73,548.54,25105.25,19.16,1,2.8,1014.4
2024-09-11,Ligne C,Produit X2,Jour,OP005,744,30,4.15,8.1,7.95,7451.72,277.35,93.43,180.28,8002.78,11.19,0,13.9,778.6
2024-09-11,Ligne A,Produit Z1,Soir,OP014,667,23,3.47,55.3,4.82,11518.47,204.89,107.48,238.31,12069.15,18.71,1,2.0,895.6
2024-09-11,Ligne D,Produit Z1,Soir,OP008,1404,44,3.15,5.5,13.67,11700.58,423.15,118.54,220.01,12462.29,9.16,1,7.0,987.9
2024-09-12,Ligne B,Produit Y2,Jour,OP012,1326,51,3.91,25.3,11.45,17231.67,398.87,137.87,397.65,18166.07,14.24,1,4.9,1148.9
2024-09-12,Ligne B,Produit Y1,Nuit,OP016,674,33,4.93,30.1,4.96,7927.47,147.9,131.51,232.88,8439.77,13.15,0,9.2,1095.9
2024-09-12,Ligne C,Produit X1,Soir,OP010,1361,64,4.73,31.1,11.26,20732.8,378.55,245.76,584.97,21942.07,16.9,0,14.7,2048.0
2024-09-13,Ligne B,Produit X1,Jour,OP010,535,22,4.19,23.9,5.14,12081.32,226.87,91.33,298.08,12697.6,24.7,1,3.7,761.0
2024-09-13,Ligne B,Produit Y2,Nuit,OP009,1410,56,3.99,80.5,9.71,15106.64,284.38,165.58,359.99,15916.59,11.75,1,15.0,1379.8
2024-09-13,Ligne A,Produit Z1,Nuit,OP006,1392,62,4.5,45.2,17.2,12382.05,708.15,94.48,330.9,13515.58,10.15,1,11.9,787.3
2024-09-13,Ligne A,Produit X1,Soir,OP014,535,16,3.05,92.7,4.46,8061.85,181.95,89.33,144.66,8477.79,16.3,0,14.0,744.4
2024-09-13,Ligne B,Produit Z1,Soir,OP012,1390,55,3.98,56.0,12.91,14451.34,435.27,86.95,343.09,15316.65,11.46,0,5.3,724.6
2024-09-14,Ligne A,Produit X2,Soir,OP015,395,17,4.44,249.2,3.14,7971.23,139.11,89.27,205.84,8405.45,22.18,0,8.6,743.9
2024-09-14,Ligne C,Produit Z1,Soir,OP019,1351,31,2.37,275.8,14.58,25570.79,648.29,105.89,352.05,26677.02,20.19,0,7.8,882.4
2024-09-14,Ligne C,Produit Y2,Soir,OP018,1232,56,4.59,19.8,14.42,15408.07,558.84,128.73,420.22,16515.87,14.03,1,9.0,1072.7
2024-09-15,Ligne D,Produit Z1,Jour,OP002,268,4,1.77,8.1,1.8,2751.7,57.45,59.09,24.64,2892.88,10.92,0,8.1,492.4
2024-09-15,Ligne A,Produit Y2,Soir,OP009,1025,45,4.4,29.8,9.63,17642.08,370.46,65.56,464.72,18542.82,18.9,0,3.1,546.3
2024-09-15,Ligne C,Produit X1,Nuit,OP020,1018,80,7.88,206.3,8.73,22326.57,282.48,118.13,1052.73,23779.91,25.32,0,10.3,984.4
2024-09-15,Ligne A,Produit Z1,Jour,OP019,829,35,4.31,47.7,7.38,8075.13,291.0,164.02,204.56,8734.71,10.99,0,1.9,1366.9
2024-09-17,Ligne C,Produit X2,Soir,OP014,911,64,7.07,89.4,7.08,13334.49,264.22,66.11,562.07,14226.88,16.78,0,8.4,550.9
2024-09-17,Ligne B,Produit Y1,Jour,OP005,415,12,3.05,33.4,4.79,6785.69,149.42,31.53,117.73,7084.37,17.54,0,4.4,262.8
2024-09-18,Ligne B,Produit X2,Jour,OP011,607,24,3.99,55.9,4.7,5627.69,207.01,123.71,133.51,6091.92,10.43,0,7.2,1030.9
2024-09-18,Ligne D,Produit Y2,Jour,OP010,1274,22,1.76,2.8,13.83,21832.48,578.24,227.89,226.21,22864.82,18.25,0,8.0,1899.1
2024-09-18,Ligne C,Produit Y1,Jour,OP006,738,34,4.65,102.1,7.33,9199.8,328.86,101.03,254.3,9884.0,14.02,1,12.1,841.9
2024-09-19,Ligne C,Produit X2,Soir,OP005,982,69,7.1,7.7,7.28,13252.26,288.29,173.12,558.7,14272.37,15.62,1,2.1,1442.7
2024-09-19,Ligne A,Produit Y1,Nuit,OP014,1245,82,6.6,11.1,13.52,18127.17,458.26,246.41,716.35,19548.19,16.79,1,3.7,2053.4
2024-09-19,Ligne C,Produit X2,Jour,OP003,1282,74,5.78,82.6,8.83,21445.54,346.19,192.08,742.73,22726.55,18.8,0,7.1,1600.7
2024-09-20,Ligne C,Produit Y1,Soir,OP016,929,62,6.68,31.6,9.62,23071.02,343.78,209.34,923.83,24547.97,28.28,1,3.7,1744.5
2024-09-21,Ligne A,Produit X2,Soir,OP015,1270,69,5.46,28.5,10.68,20507.57,346.64,201.2,668.51,21723.92,18.07,1,10.0,1676.7
2024-09-22,Ligne B,Produit X1,Jour,OP018,1166,55,4.73,29.0,13.98,14163.23,577.06,183.94,400.85,15325.08,13.78,1,5.9,1532.9
2024-09-23,Ligne B,Produit Y1,Jour,OP016,368,12,3.29,41.9,2.5,3155.92,71.96,75.26,61.75,3364.9,9.43,0,13.8,627.2
2024-09-24,Ligne C,Produit Y1,Jour,OP002,661,27,4.13,123.1,7.57,13520.45,296.92,93.34,331.36,14242.07,22.43,0,10.8,777.8
2024-09-24,Ligne A,Produit X1,Soir,OP010,688,30,4.37,34.7,6.84,6426.22,267.65,86.34,168.13,6948.34,10.54,0,4.8,719.5
2024-09-25,Ligne D,Produit X1,Jour,OP019,1287,37,2.89,34.6,10.7,12580.66,329.86,147.93,217.01,13275.46,10.61,0,13.1,1232.7
2024-09-25,Ligne D,Produit Z1,Jour,OP010,914,16,1.8,0.5,9.68,9001.12,365.26,128.27,94.54,9589.19,10.67,0,6.3,1068.9
2024-09-26,Ligne D,Produit Z1,Nuit,OP019,568,12,2.17,46.7,5.58,7105.04,232.66,61.71,90.06,7489.46,13.45,0,8.9,514.2
2024-09-26,Ligne B,Produit X1,Jour,OP009,286,4,1.69,29.5,2.63,3555.03,84.49,46.46,29.83,3715.81,13.13,1,3.1,387.2
2024-09-27,Ligne C,Produit X2,Soir,OP010,1230,36,2.97,133.2,8.27,23252.95,349.66,118.06,408.34,24129.01,20.19,0,9.9,983.8
2024-09-27,Ligne C,Produit Y1,Nuit,OP012,1108,78,7.12,26.0,7.99,20501.17,230.23,77.23,865.93,21674.56,21.02,1,10.7,643.6
2024-09-27,Ligne B,Produit X2,Soir,OP020,210,7,3.65,8.7,1.81,4761.99,53.24,23.15,95.24,4933.62,24.18,0,1.6,192.9
2024-09-27,Ligne C,Produit Y2,Soir,OP010,1173,90,7.75,103.6,10.14,27385.55,317.32,160.11,1260.72,29123.69,26.87,0,9.4,1334.2
2024-09-27,Ligne A,Produit X2,Soir,OP018,757,41,5.43,74.5,5.45,18530.84,240.82,84.46,602.19,19458.33,27.14,0,13.6,703.9
2024-09-27,Ligne C,Produit Y2,Jour,OP017,760,40,5.33,28.6,7.77,11716.59,226.24,136.18,370.0,12449.01,17.27,0,2.1,1134.8
2024-09-28,Ligne D,Produit X2,Nuit,OP015,1071,28,2.69,31.0,7.3,10309.47,243.44,126.7,161.72,10841.33,10.38,1,12.2,1055.8
2024-09-28,Ligne D,Produit X1,Jour,OP006,676,11,1.64,13.6,6.26,7075.09,277.33,140.67,69.08,7562.17,11.35,0,4.4,1172.3
2024-09-28,Ligne B,Produit X2,Nuit,OP008,1093,52,4.77,120.5,11.96,11129.07,489.86,82.0,317.68,12018.62,11.53,0,13.0,683.4
2024-09-28,Ligne D,Produit Z1,Jour,OP013,888,23,2.7,7.7,7.41,7823.82,221.95,166.9,121.59,8334.26,9.62,1,13.3,1390.8
2024-09-28,Ligne C,Produit X2,Jour,OP011,839,23,2.77,238.8,7.36,13200.38,258.63,121.11,217.12,13797.25,16.89,1,9.1,1009.3
2024-09-28,Ligne D,Produit Y2,Soir,OP017,879,27,3.07,0.9,5.88,15658.3,206.34,109.44,288.58,16262.65,19.07,1,10.7,912.0
2024-09-28,Ligne B,Produit Y1,Nuit,OP006,803,24,3.06,19.3,5.82,7590.71,182.92,170.83,136.12,8080.58,10.36,0,4.3,1423.6
2024-09-28,Ligne C,Produit Y2,Jour,OP013,564,19,3.54,18.9,6.3,9340.34,196.19,89.06,188.79,9814.38,17.98,0,13.6,742.2
2024-09-29,Ligne D,Produit Y1,Nuit,OP008,861,10,1.17,60.2,8.73,13435.01,302.79,79.72,93.62,13911.14,16.33,0,14.3,664.3
2024-09-30,Ligne D,Produit Z1,Soir,OP012,360,5,1.55,0.4,3.25,6040.16,142.02,80.67,50.33,6313.18,17.73,0,6.8,672.3
2024-09-30,Ligne C,Produit Y2,Jour,OP001,1210,76,6.33,79.3,11.15,19620.43,422.68,278.93,739.41,21061.46,18.56,0,6.3,2324.4
2024-09-30,Ligne B,Produit Z1,Soir,OP014,1187,25,2.13,5.0,8.57,26791.36,361.96,123.89,338.56,27615.77,23.75,0,6.4,1032.4
2024-09-30,Ligne B,Produit X1,Jour,OP007,1489,44,2.97,8.9,17.6,30403.96,680.36,124.41,539.06,31747.79,21.96,0,1.7,1036.7
2024-09-30,Ligne B,Produit X1,Nuit,OP005,996,40,4.09,25.8,6.89,19228.32,226.72,149.71,463.33,20068.08,20.97,0,1.3,1247.6
2024-09-30,Ligne A,Produit X2,Soir,OP007,977,36,3.74,114.0,7.25,10951.09,244.62,198.42,242.11,11636.23,12.35,0,5.4,1653.5
2024-10-01,Ligne B,Produit Y2,Jour,OP017,1459,43,2.99,32.2,13.03,13942.35,486.92,113.66,246.55,14789.48,10.44,0,1.2,947.2
2024-10-01,Ligne C,Produit Z1,Nuit,OP016,1291,83,6.49,24.0,11.01,28100.64,399.8,148.98,1083.98,29733.4,24.59,0,4.1,1241.5
2024-10-02,Ligne C,Produit X1,Soir,OP007,1123,82,7.33,88.1,8.71,22960.49,304.31,78.62,1005.93,24349.35,23.37,0,1.2,655.2
2024-10-03,Ligne C,Produit Y2,Jour,OP015,377,22,5.9,110.0,4.64,3650.62,139.92,70.47,127.82,3988.82,11.2,0,10.1,587.2
2024-10-03,Ligne B,Produit Z1,Nuit,OP017,578,21,3.73,5.4,7.2,14002.53,318.14,40.81,305.25,14666.73,26.28,0,14.0,340.1
2024-10-04,Ligne A,Produit Z1,Jour,OP006,1327,47,3.58,63.6,15.23,22577.22,531.83,226.17,479.79,23815.01,18.59,0,1.6,1884.8
2024-10-05,Ligne B,Produit X2,Nuit,OP004,575,24,4.26,21.4,6.46,7661.15,219.28,61.59,191.86,8133.89,14.74,0,1.2,513.3
2024-10-05,Ligne C,Produit Z1,Jour,OP009,640,29,4.66,225.8,6.96,6937.4,208.65,136.96,188.61,7471.61,12.21,0,6.0,1141.3
2024-10-05,Ligne C,Produit Y1,Soir,OP004,345,15,4.6,22.6,3.76,4666.08,121.2,71.43,121.72,4980.43,15.05,0,3.6,595.2
2024-10-05,Ligne C,Produit X1,Soir,OP014,1420,89,6.32,33.0,10.17,19649.92,334.99,184.15,738.95,20908.01,15.7,1,4.4,1534.6
2024-10-06,Ligne B,Produit X2,Soir,OP010,1251,40,3.2,1.9,10.62,19775.8,415.35,178.83,379.39,20749.36,17.12,0,13.6,1490.2
2024-10-06,Ligne A,Produit X2,Soir,OP011,999,50,5.07,10.0,6.71,18082.2,257.35,210.54,543.01,19093.11,20.1,0,3.2,1754.5
2024-10-06,Ligne B,Produit Y2,Soir,OP020,386,8,2.18,8.5,3.15,6588.69,140.63,44.38,81.93,6855.64,18.09,0,11.3,369.8
2024-10-06,Ligne D,Produit Y2,Jour,OP009,739,7,1.03,3.0,5.0,17790.99,161.14,175.84,101.11,18229.08,24.87,0,10.5,1465.3
2024-10-06,Ligne C,Produit Y1,Nuit,OP010,488,39,8.14,73.9,5.46,4103.42,157.32,109.63,196.76,4567.14,10.15,0,4.3,913.6
2024-10-06,Ligne C,Produit X2,Jour,OP017,1254,66,5.34,238.6,12.13,13179.3,441.54,261.59,416.19,14298.62,12.03,0,10.6,2179.9
2024-10-07,Ligne C,Produit Z1,Soir,OP003,293,16,5.68,66.1,3.12,4444.09,95.77,18.62,145.61,4704.09,16.92,0,10.3,155.2
2024-10-08,Ligne C,Produit Y1,Nuit,OP010,443,46,10.47,46.2,3.61,5694.76,128.37,49.63,354.8,6227.56,15.65,0,7.4,413.6
2024-10-08,Ligne D,Produit Y2,Nuit,OP002,322,5,1.84,50.6,2.31,7159.28,86.05,29.03,66.7,7341.06,23.09,0,3.2,241.9
2024-10-08,Ligne A,Produit X2,Jour,OP002,555,24,4.43,0.5,4.92,13102.38,143.28,107.5,339.95,13693.11,25.74,0,2.2,895.8
2024-10-08,Ligne D,Produit Y2,Jour,OP013,822,13,1.59,14.3,6.22,6859.82,250.81,146.53,65.09,7322.25,9.04,1,3.9,1221.1
2024-10-08,Ligne C,Produit X1,Soir,OP017,1437,83,5.79,75.9,11.67,27287.65,372.69,332.11,945.67,28938.12,21.36,0,12.3,2767.6
2024-10-09,Ligne A,Produit X1,Jour,OP003,1254,57,4.62,40.6,8.42,25001.78,293.03,286.82,681.87,26263.5,21.92,0,10.8,2390.2
2024-10-09,Ligne A,Produit Z1,Nuit,OP007,1427,91,6.4,54.8,11.82,33014.13,521.66,240.06,1263.19,35039.04,26.21,0,7.2,2000.5
2024-10-09,Ligne A,Produit Y2,Nuit,OP019,880,44,5.08,181.9,10.98,17285.42,367.06,59.95,518.56,18231.0,21.78,0,8.5,499.6
2024-10-10,Ligne D,Produit Z1,Nuit,OP006,698,16,2.37,26.3,6.33,13419.75,284.49,141.44,184.57,14030.25,20.54,0,3.2,1178.7
2024-10-10,Ligne D,Produit Y1,Jour,OP014,1004,16,1.62,42.2,10.72,10052.88,413.9,198.88,96.12,10761.78,10.88,1,6.7,1657.3
2024-10-10,Ligne B,Produit X2,Nuit,OP012,1001,28,2.84,3.4,7.49,17063.94,251.01,138.61,286.39,17739.94,18.21,0,4.6,1155.1
2024-10-10,Ligne D,Produit Z1,Nuit,OP016,1079,23,2.21,63.3,9.98,12416.01,360.06,176.47,158.8,13111.34,12.4,0,8.7,1470.6
2024-10-11,Ligne A,Produit X2,Nuit,OP007,485,35,7.28,2.9,5.52,6583.94,230.0,106.65,285.08,7205.67,15.98,1,12.2,888.8
2024-10-11,Ligne D,Produit X2,Nuit,OP019,1230,45,3.72,5.8,12.07,27764.06,445.71,97.99,609.45,28917.21,24.38,0,14.5,816.6
2024-10-11,Ligne B,Produit X2,Soir,OP013,433,17,4.14,0.3,4.69,3505.69,164.79,88.12,82.58,3841.18,9.21,0,3.4,734.4
2024-10-11,Ligne A,Produit Y2,Nuit,OP012,915,44,4.91,47.8,11.1,11000.88,450.86,80.73,317.4,11849.87,13.59,0,6.9,672.7
2024-10-11,Ligne B,Produit X2,Jour,OP013,395,10,2.69,4.8,3.12,4808.54,116.43,85.28,73.04,5083.29,13.17,0,12.5,710.7
2024-10-12,Ligne D,Produit Z1,Soir,OP004,344,6,2.03,0.3,2.99,8467.77,127.32,79.72,88.62,8763.43,25.85,0,8.0,664.3
2024-10-12,Ligne D,Produit X2,Jour,OP020,340,6,2.05,2.5,2.52,4215.58,94.06,63.67,44.64,4417.96,13.19,1,8.1,530.6
2024-10-12,Ligne A,Produit Z1,Soir,OP002,312,11,3.53,15.6,2.35,3963.2,104.83,72.05,83.84,4223.93,13.99,0,10.6,600.4
2024-10-12,Ligne D,Produit X1,Soir,OP018,740,21,2.89,27.8,6.82,6477.85,196.39,156.4,110.3,6940.94,9.64,0,6.2,1303.3
2024-10-12,Ligne D,Produit X1,Soir,OP012,887,24,2.79,28.5,8.2,15860.46,306.4,95.61,257.49,16519.96,19.12,1,8.4,796.7
2024-10-12,Ligne D,Produit X2,Nuit,OP003,867,25,2.9,6.8,7.79,16270.26,342.52,114.74,281.49,17009.01,20.18,1,9.2,956.1
2024-10-13,Ligne A,Produit X2,Jour,OP018,928,15,1.62,76.1,9.51,16367.4,333.87,179.86,158.74,17039.86,18.64,0,4.0,1498.8
2024-10-13,Ligne D,Produit Z1,Soir,OP011,1393,25,1.86,30.5,15.72,31583.8,586.94,329.73,340.1,32840.57,23.99,0,11.3,2747.7
2024-10-15,Ligne A,Produit Y1,Jour,OP014,852,32,3.79,41.0,6.17,10042.82,215.21,164.44,226.32,10648.79,12.97,0,9.0,1370.4
2024-10-15,Ligne C,Produit X1,Soir,OP019,786,42,5.45,109.3,8.27,6806.51,315.03,132.54,218.22,7472.31,10.03,1,10.8,1104.5
2024-10-16,Ligne B,Produit Y1,Soir,OP020,1085,35,3.29,65.4,9.4,14017.63,398.9,214.96,271.31,14902.8,14.18,1,4.9,1791.4
2024-10-16,Ligne B,Produit Y1,Jour,OP002,494,11,2.26,35.6,3.77,9953.86,111.35,98.35,132.99,10296.54,21.27,0,3.6,819.6
2024-10-16,Ligne C,Produit X2,Soir,OP014,1362,68,5.04,77.6,10.76,17583.26,470.64,257.39,526.72,18838.02,14.55,1,15.0,2144.9
2024-10-16,Ligne D,Produit X2,Soir,OP018,1184,27,2.32,5.4,9.5,23255.56,291.03,149.55,318.19,24014.33,20.74,0,5.1,1246.3
2024-10-17,Ligne B,Produit X1,Jour,OP004,793,26,3.35,17.9,5.74,11014.51,247.68,132.61,216.68,11611.48,15.12,0,12.3,1105.1
2024-10-17,Ligne D,Produit Y2,Soir,OP005,927,22,2.44,3.9,11.58,15539.53,502.56,77.88,221.27,16341.24,18.04,0,8.6,649.0
2024-10-17,Ligne C,Produit Y1,Jour,OP019,1305,25,1.93,54.7,9.76,24187.95,336.44,239.0,278.02,25041.42,19.55,0,7.7,1991.7
2024-10-18,Ligne C,Produit Y1,Nuit,OP005,364,24,6.79,190.2,3.3,6726.1,122.83,72.26,266.09,7187.28,21.08,0,10.1,602.2
2024-10-18,Ligne A,Produit Y2,Soir,OP013,1299,25,1.96,18.6,9.15,26790.86,350.39,185.93,309.36,27636.55,21.68,0,2.6,1549.4
2024-10-18,Ligne B,Produit X2,Soir,OP002,1352,55,4.07,11.1,12.11,22428.79,445.33,179.58,547.45,23601.15,18.18,1,6.1,1496.5
2024-10-18,Ligne C,Produit X1,Jour,OP011,1185,76,6.48,142.4,11.34,23677.93,498.48,109.54,911.15,25197.1,22.7,0,5.8,912.8
2024-10-19,Ligne C,Produit Z1,Jour,OP013,304,16,5.31,192.5,2.05,2493.27,66.03,59.57,78.73,2697.61,9.33,0,4.8,496.5
2024-10-19,Ligne D,Produit X1,Soir,OP018,332,9,2.85,0.2,3.47,7408.01,135.01,58.26,120.49,7721.78,23.83,0,5.6,485.5
2024-10-20,Ligne B,Produit Z1,Jour,OP009,564,16,2.9,20.5,4.71,10631.55,151.92,120.99,180.96,11085.42,20.19,1,9.5,1008.2
2024-10-20,Ligne C,Produit Y1,Nuit,OP004,1220,80,6.56,468.7,10.24,11741.41,341.33,206.0,461.96,12750.69,11.18,0,7.8,1716.6
2024-10-20,Ligne A,Produit X2,Nuit,OP020,749,43,5.82,31.2,5.52,8307.2,242.48,141.1,286.15,8976.93,12.7,1,11.0,1175.8
2024-10-20,Ligne D,Produit Z1,Nuit,OP018,899,20,2.33,22.6,10.39,17708.39,455.18,171.61,236.37,18571.55,21.1,0,7.5,1430.1
2024-10-21,Ligne C,Produit X1,Nuit,OP018,616,36,5.88,76.9,5.46,7030.2,190.97,43.01,246.51,7510.69,12.93,0,6.6,358.4
2024-10-21,Ligne C,Produit X2,Nuit,OP017,572,53,9.28,217.2,6.48,6319.64,228.15,56.03,351.34,6955.16,13.38,0,14.8,466.9
2024-10-21,Ligne C,Produit Y1,Soir,OP011,1068,56,5.33,289.5,7.82,15885.02,244.6,130.06,499.75,16759.42,16.54,0,6.5,1083.8
2024-10-21,Ligne C,Produit X1,Jour,OP015,1412,40,2.87,5.7,11.69,33484.63,424.52,84.8,569.14,34563.1,25.17,1,14.3,706.7
2024-10-22,Ligne A,Produit X1,Soir,OP013,1432,37,2.63,6.3,13.56,24966.32,384.7,127.93,387.05,25866.0,18.53,0,3.8,1066.1
2024-10-22,Ligne D,Produit X1,Jour,OP015,356,4,1.24,5.8,2.83,4589.88,124.12,65.74,30.94,4810.69,13.63,0,7.5,547.9
2024-10-22,Ligne A,Produit X1,Soir,OP020,248,7,2.89,121.6,2.02,5967.85,78.63,58.63,101.07,6206.17,25.65,0,2.6,488.5
2024-10-23,Ligne D,Produit Z1,Soir,OP019,1338,31,2.32,14.0,12.34,32207.3,514.95,163.03,447.72,33333.01,25.48,0,9.3,1358.6
2024-10-23,Ligne B,Produit X2,Soir,OP004,1097,30,2.82,13.8,10.71,25880.4,315.23,183.42,424.66,26803.71,25.1,0,7.0,1528.5
2024-10-23,Ligne A,Produit Y2,Jour,OP003,286,9,3.34,57.9,3.56,6379.89,113.09,65.98,120.46,6679.41,24.03,0,9.5,549.8
2024-10-25,Ligne D,Produit X1,Soir,OP013,448,13,3.11,39.6,3.23,6739.84,117.98,71.52,117.35,7046.69,16.16,1,7.8,596.0
2024-10-25,Ligne B,Produit X2,Jour,OP013,1155,37,3.25,105.8,7.78,14731.15,233.45,117.34,283.14,15365.08,13.73,1,3.2,977.8
2024-10-26,Ligne D,Produit Y1,Jour,OP008,635,12,2.0,36.0,7.48,8380.28,235.4,102.3,95.02,8812.99,14.12,0,2.5,852.5
2024-10-27,Ligne D,Produit X2,Nuit,OP011,1463,28,1.95,11.8,12.29,14902.08,498.74,232.4,171.12,15804.35,11.01,1,6.9,1936.7
2024-10-27,Ligne A,Produit Y1,Soir,OP007,1499,75,5.03,55.8,12.77,20103.17,366.91,117.01,603.5,21190.58,14.87,0,10.7,975.1
2024-10-27,Ligne D,Produit Z1,Nuit,OP006,348,15,4.5,72.2,2.8,3933.67,95.5,48.08,101.73,4178.98,12.51,0,13.5,400.7
2024-10-28,Ligne A,Produit Y1,Nuit,OP009,529,14,2.74,65.7,5.26,11503.81,175.71,57.29,182.67,11919.49,23.1,1,10.9,477.4
2024-10-28,Ligne A,Produit X1,Soir,OP012,1195,47,3.97,17.8,12.95,26839.62,498.77,86.18,633.37,28057.94,24.42,0,13.4,718.2
